551,SAB,NHV,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,BRP,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,BRP,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,BRP,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,BRP,J,21.58,24,7-Oct-14,#,Y
551,SAB,BRP,OBBF,83,83,7-Oct-14,#,Y
551,SAB,BRP,OBBS,24,24,7-Oct-14,#,Y
551,SAB,BRP,OBOF,93,93,7-Oct-14,#,Y
551,SAB,BRP,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,STM,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,STM,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,STM,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,STM,J,21.58,24,7-Oct-14,#,Y
551,SAB,STM,OBBF,83,83,7-Oct-14,#,Y
551,SAB,STM,OBBS,24,24,7-Oct-14,#,Y
551,SAB,STM,OBOF,93,93,7-Oct-14,#,Y
551,SAB,STM,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,NRO,AOF1,74.76,75,7-Oct-14,#,Y
551,SAB,NRO,BOF1,66.36,66,7-Oct-14,#,Y
551,SAB,NRO,DOF1,57.12,57,7-Oct-14,#,Y
551,SAB,NRO,J,21.84,24,7-Oct-14,#,Y
551,SAB,NRO,OBBF,84,84,7-Oct-14,#,Y
551,SAB,NRO,OBBS,24,24,7-Oct-14,#,Y
551,SAB,NRO,OBOF,94,94,7-Oct-14,#,Y
551,SAB,NRO,YOFC,83.12,84,7-Oct-14,21-Nov-14,Y
551,SAB,NRO,YOFC,83.12,85,22-Nov-14,1-Dec-14,Y
551,SAB,NRO,YOFC,83.12,84,2-Dec-14,#,Y
551,SAB,NYP,AOF1,79.21,79,7-Oct-14,#,Y
551,SAB,NYP,BOF1,70.31,70,7-Oct-14,#,Y
551,SAB,NYP,DOF1,60.52,61,7-Oct-14,#,Y
551,SAB,NYP,J,23.14,24,7-Oct-14,#,Y
551,SAB,NYP,OBBF,89,89,7-Oct-14,#,Y
551,SAB,NYP,OBBS,24,24,7-Oct-14,#,Y
551,SAB,NYP,OBOF,99,99,7-Oct-14,#,Y
551,SAB,NYP,YOFC,86.99,89,7-Oct-14,21-Nov-14,Y
551,SAB,NYP,YOFC,86.99,91,22-Nov-14,1-Dec-14,Y
551,SAB,NYP,YOFC,86.99,89,2-Dec-14,#,Y
551,SAB,NWK,AOF1,80.99,81,7-Oct-14,#,Y
551,SAB,NWK,BOF1,71.89,72,7-Oct-14,#,Y
551,SAB,NWK,DOF1,61.88,62,7-Oct-14,#,Y
551,SAB,NWK,J,23.66,24,7-Oct-14,#,Y
551,SAB,NWK,OBBF,91,91,7-Oct-14,#,Y
551,SAB,NWK,OBBS,24,24,7-Oct-14,#,Y
551,SAB,NWK,OBOF,101,101,7-Oct-14,#,Y
551,SAB,NWK,YOFC,88.05,91,7-Oct-14,21-Nov-14,Y
551,SAB,NWK,YOFC,88.05,93,22-Nov-14,1-Dec-14,Y
551,SAB,NWK,YOFC,88.05,91,2-Dec-14,#,Y
551,SAB,EWR,AOF1,80.99,81,7-Oct-14,#,Y
551,SAB,EWR,AOF9,86,86,7-Oct-14,#,Y
551,SAB,EWR,BOF1,71.89,72,7-Oct-14,#,Y
551,SAB,EWR,BOF9,77,77,7-Oct-14,#,Y
551,SAB,EWR,DOF1,61.88,62,7-Oct-14,#,Y
551,SAB,EWR,DOF9,67,67,7-Oct-14,#,Y
551,SAB,EWR,J,23.66,24,7-Oct-14,#,Y
551,SAB,EWR,OBBF,91,91,7-Oct-14,#,Y
551,SAB,EWR,OBBS,24,24,7-Oct-14,#,Y
551,SAB,EWR,OBOF,101,101,7-Oct-14,#,Y
551,SAB,EWR,YOF9,96,96,7-Oct-14,#,Y
551,SAB,EWR,YOFC,89.11,91,7-Oct-14,21-Nov-14,Y
551,SAB,EWR,YOFC,89.11,93,22-Nov-14,1-Dec-14,Y
551,SAB,EWR,YOFC,89.11,91,2-Dec-14,#,Y
551,SAB,MET,AOF1,88.11,88,7-Oct-14,#,Y
551,SAB,MET,BOF1,78.21,78,7-Oct-14,#,Y
551,SAB,MET,DOF1,67.32,67,7-Oct-14,#,Y
551,SAB,MET,J,25.74,26,7-Oct-14,#,Y
551,SAB,MET,OBBF,99,99,7-Oct-14,#,Y
551,SAB,MET,OBBS,26,26,7-Oct-14,#,Y
551,SAB,MET,OBOF,109,109,7-Oct-14,#,Y
551,SAB,MET,YOFC,95.47,99,7-Oct-14,21-Nov-14,Y
551,SAB,MET,YOFC,95.47,101,22-Nov-14,1-Dec-14,Y
551,SAB,MET,YOFC,95.47,99,2-Dec-14,#,Y
551,SAB,NBK,AOF1,102.35,102,7-Oct-14,#,Y
